Method Goal Errors:
  Player 1: [0.2592, 0.2829, 0.2565, 0.009, 0.258, 0.0546, 0.2653, 0.0084, 0.3143]
  Player 2: [0.2553, 0.2648, 0.2459, 0.0077, 0.2346, 0.051, 0.2241, 0.0027, 0.2426]
  Player 3: [0.2424, 0.1769, 0.1056, 0.0006, 0.1119, 0.0002, 0.1223, 0.0, 0.0798]
  Player 4: [0.3061, 0.2805, 0.2837, 0.004, 0.2614, 0.0269, 0.2381, 0.001, 0.229]
Trial 34:
  Player 1: [0.0309, 0.289, 0.014, 0.0432, 0.2584, 0.2622, 0.0203, 0.0078, 0.2956]
  Player 2: [0.0138, 0.2646, 0.013, 0.0197, 0.235, 0.229, 0.0134, 0.0093, 0.2244]
  Player 3: [0.0001, 0.2265, 0.0001, 0.0006, 0.0019, 0.2018, 0.0, 0.0001, 0.0856]
  Player 4: [0.0036, 0.2952, 0.0003, 0.0149, 0.2612, 0.2182, 0.0003, 0.0006, 0.2412]
Trial 35:
  Player 1: [0.0093, 0.262, 0.0164, 0.009, 0.2596, 0.0128, 0.2872, 0.05, 0.2918]
  Player 2: [0.0123, 0.2499, 0.0151, 0.0228, 0.2336, 0.0129, 0.2433, 0.0478, 0.2162]
  Player 3: [0.0015, 0.1484, 0.0001, 0.0, 0.1573, 0.0001, 0.1267, 0.0, 0.053]
  Player 4: [0.0011, 0.2937, 0.0042, 0.0267, 0.2601, 0.0048, 0.2657, 0.0038, 0.2]
Trial 36:
  Player 1: [0.2641, 0.2602, 0.2441, 0.2571, 0.2584, 0.2621, 0.0131, 0.2768, 0.3035]
  Player 2: [0.2499, 0.2504, 0.2538, 0.2408, 0.2347, 0.226, 0.0125, 0.2242, 0.2322]
  Player 3: [0.2806, 0.1771, 0.0481, 0.097, 0.1035, 0.1865, 0.0007, 0.1084, 0.0529]
  Player 4: [0.3092, 0.2954, 0.2859, 0.2723, 0.2618, 0.248, 0.0264, 0.1985, 0.2414]
Trial 37:
  Player 1: [0.2531, 0.2658, 0.0675, 0.0232, 0.2584, 0.0138, 0.2676, 0.2755, 0.0477]
  Player 2: [0.2551, 0.2931, 0.0697, 0.027, 0.2346, 0.0133, 0.2249, 0.2192, 0.0462]
  Player 3: [1.2446, 0.1605, 0.0034, 0.0, 0.1289, 0.0002, 0.0828, 0.0535, 0.0707]
  Player 4: [0.3086, 0.2869, 0.0308, 0.0002, 0.2611, 0.0011, 0.2495, 0.2231, 0.0278]
Trial 38:
  Player 1: [0.2591, 0.26, 0.2717, 0.2572, 0.2591, 0.2619, 0.0065, 0.0053, 0.0086]
  Player 2: [0.255, 0.2503, 0.2463, 0.2408, 0.2343, 0.2284, 0.0089, 0.0047, 0.009]
  Player 3: [0.1672, 0.1772, 0.1171, 0.1378, 0.0534, 0.1863, 0.0002, 0.0, 0.0]
  Player 4: [0.3061, 0.2952, 0.2839, 0.272, 0.2618, 0.2359, 0.004, 0.0009, 0.0001]
Trial 39:
  Player 1: [0.2694, 0.2604, 0.2568, 0.0046, 0.2582, 0.2607, 0.0544, 0.0098, 0.0164]
  Player 2: [0.2601, 0.2503, 0.244, 0.0094, 0.2345, 0.2286, 0.0519, 0.0078, 0.0111]
  Player 3: [0.2285, 0.1364, 0.2232, 0.0013, 0.1411, 0.0912, 0.0004, 0.0001, 0.0]
  Player 4: [0.3133, 0.2951, 0.2851, 0.001, 0.2607, 0.2384, 0.0263, 0.001, 0.0003]
Trial 40:
  Player 1: [0.234, 0.2604, 0.0153, 0.0055, 0.0081, 0.2605, 0.2656, 0.2763, 0.0505]
  Player 2: [0.2215, 0.25, 0.0114, 0.0047, 0.0075, 0.228, 0.2287, 0.2194, 0.0487]
  Player 3: [0.2239, 0.1366, 0.0, 0.0023, 0.0005, 0.2, 0.1728, 0.0512, 0.0009]
  Player 4: [0.304, 0.295, 0.001, 0.0048, 0.0016, 0.2522, 0.2241, 0.2347, 0.025]
Trial 41:
  Player 1: [0.2602, 0.1066, 0.0234, 0.0068, 0.0099, 0.0543, 0.2664, 0.0526, 0.2918]
  Player 2: [0.29, 0.1081, 0.0241, 0.0099, 0.0128, 0.0508, 0.2232, 0.05, 0.2143]
  Player 3: [0.1381, 0.0502, 0.0006, 0.0006, 0.0, 0.0006, 0.0824, 0.0005, 0.0671]
  Player 4: [0.2909, 0.0681, 0.0001, 0.0008, 0.0008, 0.0269, 0.2351, 0.0283, 0.2237]
Trial 42:
  Player 1: [0.2592, 0.2598, 0.0045, 0.257, 0.2583, 0.0531, 0.0181, 0.2768, 0.2922]
  Player 2: [0.2565, 0.2501, 0.009, 0.2405, 0.2343, 0.0516, 0.0495, 0.2205, 0.2157]
  Player 3: [0.2074, 0.0841, 0.0, 0.1881, 0.1999, 0.0707, 0.0005, 0.5029, 0.0226]
  Player 4: [0.3056, 0.2942, 0.0009, 0.2719, 0.2606, 0.0263, 0.0262, 0.2427, 0.2253]
Trial 43:
  Player 1: [0.2691, 0.0637, 0.2568, 0.0238, 0.033, 0.2653, 0.0156, 0.2764, 0.0122]
  Player 2: [0.2552, 0.0631, 0.246, 0.0139, 0.0294, 0.2318, 0.0075, 0.223, 0.008]
  Player 3: [0.0519, 0.0707, 0.0733, 0.0, 0.0001, 0.1428, 0.0, 0.1612, 0.0]
  Player 4: [0.2955, 0.0275, 0.2839, 0.0002, 0.0007, 0.2583, 0.0001, 0.2314, 0.0003]
Trial 44:
  Player 1: [0.2513, 0.0569, 0.2563, 0.2606, 0.2582, 0.2602, 0.0167, 0.2751, 0.2919]
  Player 2: [0.2962, 0.0586, 0.2458, 0.2487, 0.2315, 0.2293, 0.0134, 0.2217, 0.2214]
  Player 3: [0.0966, 0.001, 0.422, 0.1804, 1.6262, 0.3411, 0.0012, 0.1604, 0.0511]
  Player 4: [0.292, 0.0274, 0.2831, 0.2695, 0.2661, 0.236, 0.0259, 0.2334, 0.2179]
Trial 45:
  Player 1: [0.2819, 0.2752, 0.014, 0.2559, 0.2568, 0.2796, 0.0091, 0.2809, 0.0488]
  Player 2: [0.2687, 0.2456, 0.0131, 0.2389, 0.2381, 0.2479, 0.006, 0.2229, 0.0425]
  Player 3: [0.1663, 0.2318, 0.0001, 0.1308, 0.1865, 0.0904, 0.0, 0.1605, 0.0001]
  Player 4: [0.2938, 0.2965, 0.0003, 0.2786, 0.2583, 0.2587, 0.0008, 0.2356, 0.0003]
Trial 46:
  Player 1: [0.2597, 0.0255, 0.2565, 0.2576, 0.2586, 0.2597, 0.262, 0.2769, 0.306]
  Player 2: [0.2554, 0.0234, 0.2457, 0.2408, 0.2343, 0.227, 0.2407, 0.2071, 0.2365]
  Player 3: [0.2423, 0.0, 0.4676, 0.83, 0.1053, 0.1158, 0.0174, 0.0469, 0.1645]
  Player 4: [0.3061, 0.0004, 0.2831, 0.2709, 0.2614, 0.2524, 0.2314, 0.2265, 0.2249]
Trial 47:
  Player 1: [0.2595, 0.0159, 0.0535, 0.2608, 0.0201, 0.2604, 0.0527, 0.0136, 0.2919]
  Player 2: [0.2552, 0.0198, 0.0551, 0.2394, 0.0199, 0.2281, 0.0518, 0.012, 0.2694]
  Player 3: [0.2423, 0.001, 0.0057, 0.1225, 0.0, 0.1854, 0.0707, 0.0, 0.1865]
  Player 4: [0.3061, 0.0003, 0.0271, 0.2725, 0.0261, 0.26, 0.0286, 0.0003, 0.1947]
Trial 48:
  Player 1: [0.2629, 0.0258, 0.2468, 0.0539, 0.2765, 0.2694, 0.052, 0.2768, 0.2906]
  Player 2: [0.2546, 0.0234, 0.2415, 0.0617, 0.2472, 0.2245, 0.0484, 0.232, 0.2176]
  Player 3: [0.2142, 0.0, 0.1665, 0.0, 0.1087, 0.0774, 0.0001, 0.1605, 0.0358]
  Player 4: [0.3081, 0.0002, 0.285, 0.0003, 0.2611, 0.249, 0.0292, 0.2106, 0.1548]
Trial 49:
  Player 1: [0.2596, 0.0272, 0.2568, 0.2568, 0.0082, 0.2655, 0.2715, 0.2751, 0.3265]
  Player 2: [0.2552, 0.025, 0.2463, 0.2408, 0.0075, 0.2309, 0.231, 0.2206, 0.2451]
  Player 3: [0.2425, 0.0, 0.1698, 0.146, 0.0001, 0.0907, 0.1734, 0.3566, 0.0528]
  Player 4: [0.306, 0.0003, 0.2836, 0.272, 0.0011, 0.2536, 0.2509, 0.2127, 0.1883]
Trial 50:
  Player 1: [0.2597, 0.26, 0.0198, 0.2567, 0.2542, 0.0555, 0.0062, 0.043, 0.2981]
  Player 2: [0.2548, 0.2496, 0.0181, 0.24, 0.2338, 0.054, 0.0058, 0.0344, 0.2351]
  Player 3: [0.2424, 0.1364, 0.0, 0.2019, 0.3085, 0.0, 0.0001, 0.0, 0.1498]
  Player 4: [0.306, 0.2951, 0.0008, 0.2714, 0.2617, 0.0266, 0.001, 0.0009, 0.2055]

Baseline Player Errors:
Trial 1:
  Player 1: [0.5883, 0.5853, 0.5888, 0.5899, 0.0055, 0.6228, 0.6165, 0.5813, 0.0069]
  Player 2: [0.5945, 0.5704, 0.5463, 0.5209, 0.0086, 0.496, 0.4906, 0.5301, 0.0102]
  Player 3: [0.3698, 0.16, 0.3272, 0.1065, 0.0007, 0.231, 0.1699, 0.1203, 0.0008]
  Player 4: [0.7461, 0.619, 0.596, 0.6809, 0.0009, 0.5537, 0.5604, 0.5471, 0.0031]
Trial 2:
  Player 1: [0.5879, 0.5816, 0.5908, 0.5966, 0.0144, 0.0121, 0.6269, 0.6917, 0.0461]
  Player 2: [0.5952, 0.5775, 0.5519, 0.5301, 0.0137, 0.0131, 0.4995, 0.4855, 0.0453]
  Player 3: [0.4122, 0.8187, 0.3122, 0.2105, 0.0, 0.0, 0.3051, 0.0547, 0.0001]
  Player 4: [0.7169, 0.622, 0.6151, 0.5089, 0.0015, 0.0009, 0.5606, 0.2073, 0.0006]
Trial 3:
  Player 1: [0.0612, 0.5783, 0.0202, 0.5896, 0.5901, 0.008, 0.0078, 0.0134, 0.0134]
  Player 2: [0.0621, 0.5691, 0.0188, 0.5224, 0.5061, 0.0117, 0.0075, 0.0121, 0.0049]
  Player 3: [0.0004, 0.2291, 0.0, 0.3446, 0.3129, 0.0001, 0.0001, 0.0, 0.0]
  Player 4: [0.0276, 0.6211, 0.0007, 0.577, 0.5618, 0.0006, 0.0008, 0.0256, 0.0003]
Trial 4:
  Player 1: [0.0237, 0.5801, 0.016, 0.5916, 0.5848, 0.6221, 0.0112, 0.6509, 0.5758]
  Player 2: [0.0431, 0.5687, 0.032, 0.5231, 0.5046, 0.4999, 0.0053, 0.4597, 0.5364]
  Player 3: [0.0008, 0.2293, 0.0001, 3.7763, 0.3591, 0.1001, 0.0, 0.1831, 0.1037]
  Player 4: [0.0189, 0.6207, 0.0122, 0.5793, 0.5617, 0.5543, 0.0042, 0.5225, 0.4936]
Trial 5:
  Player 1: [0.017, 0.0052, 0.0104, 0.5945, 0.615, 0.0524, 0.5865, 0.014, 0.0116]
  Player 2: [0.011, 0.0146, 0.0132, 0.5241, 0.5065, 0.0508, 0.5238, 0.0118, 0.0049]
  Player 3: [0.0001, 0.0, 0.001, 0.5062, 0.3596, 0.0707, 0.3319, 0.0, 0.0]
  Player 4: [0.0009, 0.0004, 0.0037, 0.5725, 0.5632, 0.0263, 0.5611, 0.0, 0.0009]
Trial 6:
  Player 1: [0.5886, 0.5787, 0.5888, 0.6049, 0.0052, 0.0151, 0.0114, 0.6285, 0.6164]
  Player 2: [0.594, 0.5688, 0.5418, 0.5238, 0.0078, 0.0094, 0.0099, 0.5419, 0.5663]
  Player 3: [0.4468, 0.4074, 0.2044, 0.2841, 0.0, 0.0003, 0.0007, 0.26, 0.3063]
  Player 4: [0.7462, 0.6207, 0.5961, 0.5742, 0.0002, 0.0046, 0.004, 0.5224, 0.4926]
Trial 7:
  Player 1: [0.5882, 0.5808, 0.5886, 0.608, 0.0555, 0.6006, 0.6596, 0.017, 0.5736]
  Player 2: [0.5936, 0.5683, 0.5415, 0.5234, 0.0576, 0.5032, 0.5158, 0.0553, 0.5079]
  Player 3: [0.3718, 0.3256, 0.3924, 0.3241, 0.0009, 0.222, 0.3228, 0.0017, 0.2788]
  Player 4: [0.7462, 0.6206, 0.596, 0.5772, 0.0278, 0.5463, 0.4889, 0.029, 0.5031]
Trial 8:
  Player 1: [0.0069, 0.5769, 0.0039, 0.5909, 0.603, 0.0514, 0.6237, 0.5833, 0.589]
  Player 2: [0.0107, 0.569, 0.009, 0.5206, 0.5102, 0.0512, 0.4984, 0.5145, 0.4303]
  Player 3: [0.0011, 0.1143, 0.0016, 0.1482, 0.3696, 0.0, 0.2933, 0.1203, 0.301]
  Player 4: [0.0011, 0.6207, 0.001, 0.5799, 0.5628, 0.0262, 0.5609, 0.546, 0.5026]
Trial 9:
  Player 1: [0.5888, 0.0183, 0.0648, 0.5891, 0.0129, 0.5974, 0.0061, 0.0146, 0.5966]
  Player 2: [0.5939, 0.0204, 0.0571, 0.5215, 0.0104, 0.5017, 0.0053, 0.012, 0.5349]
  Player 3: [0.2815, 0.001, 0.0707, 0.1434, 0.0001, 0.2926, 0.0001, 0.0, 0.3077]
  Player 4: [0.746, 0.0004, 0.0299, 0.5768, 0.0006, 0.5519, 0.001, 0.0, 0.494]
Trial 10:
  Player 1: [0.588, 0.5791, 0.6041, 0.6244, 0.0522, 0.59, 0.0089, 0.0538, 0.5881]
  Player 2: [0.5963, 0.569, 0.5424, 0.5251, 0.0222, 0.499, 0.0078, 0.0487, 0.5263]
  Player 3: [0.4155, 0.3493, 4.1803, 0.2639, 0.0, 2.2865, 0.0002, 0.0707, 0.2194]
  Player 4: [0.7463, 0.6207, 0.596, 0.5794, 0.0271, 0.5599, 0.001, 0.0263, 0.493]
Trial 11:
  Player 1: [0.58, 0.5939, 0.5924, 0.6011, 0.5903, 0.0811, 0.6462, 0.5834, 0.0101]
  Player 2: [0.5834, 0.569, 0.5424, 0.5226, 0.5076, 0.084, 0.5013, 0.5275, 0.0035]
  Player 3: [0.6551, 0.2435, 0.2821, 0.2857, 0.75, 0.0003, 0.2704, 0.3218, 0.0]
  Player 4: [0.7451, 0.6573, 0.5962, 0.5802, 0.5616, 0.026, 0.5604, 0.5216, 0.0008]
Trial 12:
  Player 1: [0.5884, 0.5813, 0.5956, 0.6057, 0.0159, 0.5891, 0.0075, 0.0067, 0.5843]
  Player 2: [0.5944, 0.5693, 0.5454, 0.5209, 0.0136, 0.4996, 0.0079, 0.0074, 0.5183]
  Player 3: [0.3739, 0.2594, 0.1543, 0.3311, 0.0005, 0.2663, 0.0005, 0.0005, 0.2681]
  Player 4: [0.7463, 0.6108, 0.5961, 0.5801, 0.0015, 0.5535, 0.001, 0.0008, 0.4967]
Trial 13:
  Player 1: [0.0095, 0.4601, 0.5917, 0.0546, 0.6094, 0.0221, 0.684, 0.0178, 0.5811]
  Player 2: [0.0133, 0.583, 0.5413, 0.0155, 0.5068, 0.0183, 0.4982, 0.0138, 0.5162]
  Player 3: [0.0012, 0.2933, 0.2126, 0.008, 0.3571, 0.0002, 0.3102, 0.0, 0.2679]
  Player 4: [0.0008, 0.6207, 0.5961, 0.007, 0.5592, 0.0006, 0.5663, 0.0003, 0.4937]
Trial 14:
  Player 1: [0.0314, 0.5815, 0.5904, 0.5928, 0.0185, 0.6049, 0.6501, 0.5994, 0.5851]
  Player 2: [0.009, 0.5691, 0.5468, 0.5194, 0.012, 0.5152, 0.5117, 0.5162, 0.5765]
  Player 3: [0.0048, 0.3528, 0.3289, 0.162, 0.0001, 0.2223, 0.4147, 0.3189, 0.2183]
  Player 4: [0.0122, 0.6207, 0.5959, 0.5801, 0.0007, 0.5858, 0.5509, 0.5356, 0.4934]
Trial 15:
  Player 1: [0.5882, 0.5778, 0.0047, 0.605, 0.5907, 0.0522, 0.6498, 0.0148, 0.5785]
  Player 2: [0.5954, 0.57, 0.0108, 0.5225, 0.5081, 0.0135, 0.4943, 0.012, 0.5017]
  Player 3: [0.3607, 0.4067, 0.0, 0.2129, 0.264, 0.0004, 0.214, 0.0, 0.2214]
  Player 4: [0.7018, 0.6208, 0.0001, 0.5768, 0.5623, 0.0002, 0.5513, 0.0005, 0.4931]
Trial 16:
  Player 1: [0.056, 0.5817, 0.5909, 0.6014, 0.0069, 0.0471, 0.6525, 0.01, 0.572]
  Player 2: [0.0108, 0.5684, 0.5416, 0.148, 0.0055, 0.0398, 0.498, 0.0089, 0.4984]
  Player 3: [0.0015, 0.3256, 0.2813, 0.3997, 0.0015, 0.0001, 0.2937, 0.0, 1.0055]
  Player 4: [0.0276, 0.6207, 0.5961, 0.3047, 0.0502, 0.0003, 0.5519, 0.004, 0.4924]
Trial 17:
  Player 1: [0.0182, 0.0228, 0.5915, 0.5969, 0.6009, 0.5746, 0.6069, 0.0076, 0.6204]
  Player 2: [0.0153, 0.025, 0.5415, 0.5215, 0.5157, 0.5075, 0.5174, 0.0036, 0.5786]
  Player 3: [0.0001, 0.0, 0.4597, 0.2859, 0.3636, 0.0851, 0.2139, 0.0004, 0.3071]
  Player 4: [0.0006, 0.0042, 0.5962, 0.5801, 0.5631, 0.6863, 0.551, 0.0009, 0.4933]
Trial 18:
  Player 1: [0.593, 0.0059, 0.0023, 0.006, 0.0119, 0.0236, 0.5803, 0.016, 0.5765]
  Player 2: [0.5937, 0.0101, 0.0083, 0.0077, 0.0169, 0.0168, 0.409, 0.0119, 0.4978]
  Player 3: [0.1859, 0.0011, 0.0033, 0.0007, 0.0, 0.0, 0.2007, 0.0, 0.3947]
  Player 4: [0.7461, 0.0005, 0.0, 0.001, 0.0004, 0.0012, 0.552, 0.0003, 0.4929]
Trial 19:
  Player 1: [0.5915, 0.0237, 0.0113, 0.0131, 0.59, 0.0524, 0.6073, 0.0487, 0.6001]
  Player 2: [0.5954, 0.0152, 0.0269, 0.0107, 0.5065, 0.0493, 0.5041, 0.0463, 0.4862]
  Player 3: [0.1683, 0.0, 0.0, 0.0002, 0.2636, 0.0008, 0.323, 0.0006, 0.3071]
  Player 4: [0.7462, 0.0001, 0.0006, 0.001, 0.5617, 0.027, 0.4888, 0.0263, 0.4936]
Trial 20:
  Player 1: [0.5938, 0.5858, 0.0183, 0.0088, 0.5911, 0.6078, 0.607, 0.0377, 0.9289]
  Player 2: [0.5966, 0.5764, 0.0564, 0.0084, 0.5059, 0.4997, 0.5133, 0.0052, 0.5253]
  Player 3: [0.406, 0.301, 0.0003, 0.0006, 0.1298, 0.2959, 0.2284, 0.0, 0.3078]
  Player 4: [0.7452, 0.492, 0.027, 0.0008, 0.5617, 0.5544, 0.5503, 0.0008, 0.4927]
Trial 21:
  Player 1: [0.0838, 0.5791, 0.5896, 0.5974, 0.0551, 0.5925, 0.6673, 0.0094, 0.6077]
  Player 2: [0.0879, 0.5685, 0.5421, 0.5059, 0.0409, 0.5013, 0.5041, 0.0067, 0.5178]
  Player 3: [0.0039, 0.4533, 0.303, 0.3654, 0.0004, 0.133, 0.2929, 0.0015, 0.3078]
  Player 4: [0.0277, 0.6208, 0.5928, 0.577, 0.0271, 0.5814, 0.5763, 0.004, 0.4946]
Trial 22:
  Player 1: [0.5883, 0.5788, 0.5866, 0.0131, 0.5958, 0.5885, 0.01, 0.0167, 0.0455]
  Player 2: [0.5942, 0.5649, 0.5427, 0.0122, 0.5058, 0.502, 0.0058, 0.0133, 0.0395]
  Player 3: [0.3125, 0.2514, 0.2987, 0.0002, 0.3252, 0.2135, 0.0, 0.0, 0.0001]
  Player 4: [0.5037, 0.62, 0.5961, 0.0009, 0.3912, 0.5547, 0.001, 0.0003, 0.0362]
Trial 23:
  Player 1: [0.5919, 0.5913, 0.0147, 0.8316, 0.5971, 0.0131, 0.0062, 0.6784, 0.6131]
  Player 2: [0.5954, 0.5744, 0.0116, 0.5191, 0.5126, 0.0099, 0.0106, 0.5415, 0.4464]
  Player 3: [0.3427, 0.309, 0.0, 0.0912, 0.1293, 0.0001, 0.0001, 0.2598, 0.3079]
  Player 4: [0.7459, 0.6207, 0.0002, 0.5797, 0.5623, 0.0014, 0.004, 0.5262, 0.4933]
Trial 24:
  Player 1: [0.0367, 0.5754, 0.5914, 0.5341, 0.0071, 0.0524, 0.6245, 0.0158, 0.0462]
  Player 2: [0.0376, 0.5607, 0.5414, 0.5105, 0.0075, 0.0506, 0.501, 0.0119, 0.0448]
  Player 3: [0.0006, 0.3975, 0.2703, 0.0241, 0.0005, 0.0001, 0.2423, 0.0, 0.0002]
  Player 4: [0.0125, 0.6147, 0.5961, 0.5918, 0.0016, 0.0044, 0.5526, 0.0003, 0.0003]
Trial 25:
  Player 1: [0.591, 0.0639, 0.5933, 0.6092, 0.5905, 0.0178, 0.0062, 0.0137, 0.5804]
  Player 2: [0.5953, 0.0657, 0.5416, 0.5195, 0.505, 0.0134, 0.0053, 0.0069, 0.5245]
  Player 3: [0.1129, 0.0058, 0.2097, 0.0867, 3.4325, 0.0, 0.0001, 0.0, 0.1482]
  Player 4: [0.7466, 0.0274, 0.5961, 0.6732, 0.5615, 0.0269, 0.0041, 0.001, 0.5029]
Trial 26:
  Player 1: [0.589, 0.5829, 0.5879, 0.5942, 0.008, 0.0554, 0.6659, 0.0149, 0.0086]
  Player 2: [0.5945, 0.5689, 0.5421, 0.5195, 0.0061, 0.052, 0.498, 0.0119, 0.0044]
  Player 3: [0.3732, 0.8659, 0.2896, 0.4315, 0.0, 0.0001, 0.2938, 0.0, 0.0]
  Player 4: [0.7461, 0.621, 0.4812, 0.58, 0.0048, 0.031, 0.5553, 0.0003, 0.004]
Trial 27:
  Player 1: [0.5886, 0.5915, 0.5891, 0.6006, 0.5917, 0.6238, 0.5867, 0.0495, 0.0158]
  Player 2: [0.5941, 0.572, 0.5422, 0.521, 0.5189, 0.5014, 0.4974, 0.0133, 0.0108]
  Player 3: [0.3687, 4.1654, 0.3012, 0.2861, 0.4822, 0.2563, 0.2816, 0.004, 0.0]
  Player 4: [0.7465, 0.6205, 0.596, 0.58, 0.3187, 0.5545, 0.5606, 0.0039, 0.0001]
Trial 28:
  Player 1: [0.0092, 0.5832, 0.5903, 0.0055, 0.0097, 0.6207, 0.0084, 0.0473, 0.5802]
  Player 2: [0.0577, 0.5697, 0.5418, 0.0069, 0.0076, 0.4952, 0.008, 0.0469, 0.5573]
  Player 3: [0.0206, 0.3253, 0.2819, 0.0, 0.0005, 0.2705, 0.0007, 0.0001, 0.2695]
  Player 4: [0.0115, 0.6208, 0.596, 0.0009, 0.0009, 0.5553, 0.0006, 0.0257, 0.4927]
Trial 29:
  Player 1: [0.5881, 0.5786, 0.5914, 0.0561, 0.5907, 0.0082, 0.0211, 0.0517, 0.583]
  Player 2: [0.5943, 0.569, 0.3682, 0.0562, 0.506, 0.0069, 0.0164, 0.0479, 0.5482]
  Player 3: [0.3121, 0.0353, 0.4915, 0.0015, 0.2591, 0.0004, 0.0, 0.0009, 0.2221]
  Player 4: [0.5039, 0.6176, 0.4247, 0.0508, 0.5617, 0.0017, 0.0076, 0.0007, 0.492]
Trial 30:
  Player 1: [0.5892, 0.5822, 0.591, 0.0238, 0.0071, 0.5894, 0.015, 0.0358, 0.0116]
  Player 2: [0.5947, 0.5696, 0.5425, 0.0142, 0.0076, 0.4953, 0.0128, 0.0062, 0.0088]
  Player 3: [0.5388, 0.3527, 0.3152, 0.0, 0.0, 0.1911, 0.0, 0.003, 0.0002]
  Player 4: [0.7465, 0.6206, 0.596, 0.0009, 0.0016, 0.5599, 0.0003, 0.0253, 0.004]
Trial 31:
  Player 1: [0.0164, 0.5836, 0.5905, 0.5887, 0.5904, 0.601, 0.0085, 0.0432, 0.0808]
  Player 2: [0.0141, 0.5672, 0.5418, 0.5211, 0.5069, 0.5001, 0.0078, 0.04, 0.0729]
  Player 3: [0.0016, 0.3186, 0.2818, 0.2202, 0.3574, 0.2236, 0.0008, 0.0003, 0.0005]
  Player 4: [0.0009, 0.6151, 0.5961, 0.5801, 0.5628, 0.5742, 0.0267, 0.0264, 0.0252]
Trial 32:
  Player 1: [0.5787, 0.5822, 0.0165, 0.5891, 0.5998, 0.5953, 0.6026, 0.0157, 0.012]
  Player 2: [0.5811, 0.5694, 0.017, 0.5203, 0.5122, 0.4986, 0.4952, 0.0061, 0.0048]
  Player 3: [0.3139, 0.3055, 0.0001, 0.2992, 0.2018, 0.287, 0.1214, 0.0, 0.0]
  Player 4: [0.7455, 0.6251, 0.0007, 0.5798, 0.5581, 0.5065, 0.5514, 0.0001, 0.0009]
Trial 33:
  Player 1: [0.5912, 0.0601, 0.0074, 0.5885, 0.0513, 0.6149, 0.5891, 0.0164, 0.5934]
  Player 2: [0.5957, 0.0618, 0.0081, 0.5215, 0.0077, 0.5007, 0.5315, 0.0118, 0.5492]
  Player 3: [0.2891, 0.0037, 0.0, 0.3578, 0.0061, 0.2561, 0.3227, 0.0, 0.3048]
  Player 4: [0.7441, 0.0274, 0.0008, 0.5801, 0.0198, 0.5867, 0.4886, 0.0003, 0.5083]
Trial 34:
  Player 1: [0.5932, 0.5925, 0.6032, 0.6027, 0.5905, 0.641, 0.0881, 0.009, 0.6398]
  Player 2: [0.6029, 0.5782, 0.5462, 0.5235, 0.5073, 0.51, 0.0797, 0.0098, 0.5145]
  Player 3: [0.4503, 0.5326, 0.2975, 0.3998, 0.1825, 1.1585, 0.0004, 0.0007, 1.4629]
  Player 4: [0.7283, 0.621, 0.6149, 0.5799, 0.5624, 0.5561, 0.026, 0.004, 0.4947]
Trial 35:
  Player 1: [0.5953, 0.6022, 0.5972, 0.5903, 0.5908, 0.6037, 0.6327, 0.0112, 0.5818]
  Player 2: [0.6013, 0.5854, 0.5457, 0.5199, 0.505, 0.508, 0.5036, 0.0034, 0.5105]
  Player 3: [5.056, 0.3039, 0.5354, 0.2857, 0.2833, 0.2245, 0.2089, 0.0001, 0.2257]
  Player 4: [0.7436, 0.6209, 0.5956, 0.58, 0.5617, 0.5632, 0.5511, 0.0009, 0.4935]
Trial 36:
  Player 1: [0.5887, 0.5828, 0.5903, 0.5886, 0.007, 0.0189, 0.0305, 0.0918, 0.0219]
  Player 2: [0.5945, 0.5695, 0.5424, 0.5226, 0.0077, 0.0154, 0.026, 0.0889, 0.0115]
  Player 3: [0.3696, 0.3256, 0.2814, 0.2655, 0.0005, 0.0, 0.0, 0.0047, 0.0002]
  Player 4: [0.7462, 0.6209, 0.5961, 0.577, 0.0016, 0.0007, 0.0258, 0.0326, 0.0006]
Trial 37:
  Player 1: [0.0191, 0.5819, 0.5928, 0.6049, 0.5908, 0.6167, 0.0134, 0.6557, 0.605]
  Player 2: [0.0192, 0.5675, 0.541, 0.5215, 0.509, 0.5042, 0.0085, 0.5286, 0.535]
  Player 3: [0.0006, 0.4285, 0.2968, 0.3059, 0.1791, 0.2133, 0.0001, 0.0995, 0.2421]
  Player 4: [0.0015, 0.6207, 0.596, 0.5797, 0.5589, 0.5569, 0.0047, 0.5359, 0.5247]
Trial 38:
  Player 1: [0.5879, 0.5809, 0.0144, 0.5913, 0.0118, 0.5959, 0.0138, 0.0613, 0.5813]
  Player 2: [0.5937, 0.5685, 0.0084, 0.5218, 0.0122, 0.4974, 0.0115, 0.0889, 0.57]
  Player 3: [0.3123, 0.2666, 0.0, 0.2392, 0.0, 0.2455, 0.0, 0.001, 0.2685]
  Player 4: [0.5036, 0.5989, 0.0062, 0.5801, 0.0264, 0.5574, 0.0003, 0.0261, 0.2208]
Trial 39:
  Player 1: [0.5888, 0.582, 0.0729, 0.5977, 0.007, 0.5939, 0.0084, 0.006, 0.045]
  Player 2: [0.5944, 0.5695, 0.1066, 0.5307, 0.0076, 0.4969, 0.0079, 0.0065, 0.0453]
  Player 3: [0.4012, 0.5335, 0.0003, 0.2462, 0.0011, 0.2656, 0.0007, 0.0005, 0.0001]
